"exp" "geneID"
"24431" 6.70032508657693 "ENST00000556653"
"24500" 6.70032508657693 "ENST00000509497"
"24540" 6.70032508657693 "lnc-CCRN4L-7"
"24546" 6.70032508657693 "FLG-AS1"
"24539" 6.70032508657693 "lnc-PIEZO2-3"
"24811" 6.70032508657693 "XLOC_l2_005714"
"24832" 6.70032508657693 "lnc-PSMB2-1"
"24843" 6.70032508657693 "OR2W1"
"25131" 6.70032508657693 "PML"
"25133" 6.70032508657693 "lnc-AGPAT2-2"
"25376" 6.70032508657693 "RAB28"
"25426" 6.70032508657693 "ENST00000413645"
"25442" 6.70032508657693 "RSPH6A"
"25396" 6.70032508657693 "SYNGAP1"
"25704" 6.70032508657693 "GJB7"
"25714" 6.70032508657693 "VAC14"
"25734" 6.70032508657693 "LOC101927227"
"25609" 6.70032508657693 "SLC6A9"
"25697" 6.70032508657693 "A_33_P3412795"
"25713" 6.70032508657693 "SLC6A7"
"25731" 6.70032508657693 "TAS2R19"
"26048" 6.70032508657693 "PSMB8-AS1"
"26024" 6.70032508657693 "lnc-GLS-1"
"26041" 6.70032508657693 "ENST00000506925"
"26345" 6.70032508657693 "LINC00200"
"26353" 6.70032508657693 "XLOC_l2_011302"
"26354" 6.70032508657693 "lnc-ALX4-7"
"26329" 6.70032508657693 "A1BG-AS1"
"26520" 6.70032508657693 "OPN1MW"
"26625" 6.70032508657693 "C7"
"26663" 6.70032508657693 "NRARP"
"26564" 6.70032508657693 "ENST00000536495"
"27224" 6.70032508657693 "CCRL2"
"27226" 6.70032508657693 "AKNA"
"27252" 6.70032508657693 "NELFA"
"27262" 6.70032508657693 "ENST00000458443"
"27205" 6.70032508657693 "A_24_P504621"
"27247" 6.70032508657693 "USHBP1"
"27485" 6.70032508657693 "PDLIM2"
"27878" 6.70032508657693 "A_33_P3387656"
"27842" 6.70032508657693 "lnc-DPYD-1"
"28140" 6.70032508657693 "SASH3"
"28176" 6.70032508657693 "lnc-C10orf68-3"
"28175" 6.70032508657693 "lnc-RP11-552I14.1.1-1"
"28653" 6.70032508657693 "MIR210"
"29060" 6.70032508657693 "RALY"
"29092" 6.70032508657693 "lnc-NR2C2-1"
"29103" 6.70032508657693 "SEPT8"
"29336" 6.70032508657693 "ENST00000547114"
"29401" 6.70032508657693 "A_33_P3236213"
"29958" 6.70032508657693 "VNN2"
"29897" 6.70032508657693 "lnc-TTC34-3"
"30277" 6.70032508657693 "JMJD7"
"30601" 6.70032508657693 "LOC100128219"
"30726" 6.70032508657693 "NINJ1"
"30882" 6.70032508657693 "ENST00000499752"
"31214" 6.70032508657693 "CUL2"
"31220" 6.70032508657693 "POLR2J2"
"32135" 6.70032508657693 "lnc-RNF111-1"
"33041" 6.70032508657693 "THC2602905"
"33023" 6.70032508657693 "TRIM44"
"33108" 6.70032508657693 "lnc-USP35-3"
"33954" 6.70032508657693 "lnc-VSTM4-1"
"33876" 6.70032508657693 "ENST00000479473"
"34551" 6.70032508657693 "ANKRD17"
"34864" 6.70032508657693 "LOC102724900"
"34869" 6.70032508657693 "CILP2"
"35775" 6.70032508657693 "ENST00000426527"
"36386" 6.70032508657693 "TMC8"
"36388" 6.70032508657693 "ENST00000511602"
"36375" 6.70032508657693 "lnc-SEC24D-1"
"36986" 6.70032508657693 "lnc-DDHD2-1"
"36990" 6.70032508657693 "GPX6"
"37213" 6.70032508657693 "lnc-MITF-4"
"37240" 6.70032508657693 "A_33_P3352572"
"37289" 6.70032508657693 "SGIP1"
"37277" 6.70032508657693 "XLOC_l2_006256"
"37587" 6.70032508657693 "LOC728975"
"37497" 6.70032508657693 "PDXK"
"37586" 6.70032508657693 "BMS1"
"37588" 6.70032508657693 "LIFR-AS1"
"37883" 6.70032508657693 "SLC45A2"
"37882" 6.70032508657693 "THC2540947"
"37894" 6.70032508657693 "lnc-LRRC1-5"
"37896" 6.70032508657693 "lnc-ELTD1-2"
"38173" 6.70032508657693 "LOC339975"
"38176" 6.70032508657693 "ZNF469"
"38785" 6.70032508657693 "lnc-HIST1H2BL-1"
"39078" 6.70032508657693 "MROH8"
"39377" 6.70032508657693 "RAB36"
"39460" 6.70032508657693 "ADAM8"
"39461" 6.70032508657693 "BCAS3"
"39692" 6.70032508657693 "lnc-ITPA-1"
"39428" 6.70032508657693 "SLC6A3"
"39590" 6.70032508657693 "GRPEL2"
"39630" 6.70032508657693 "lnc-NBAS-4"
"39661" 6.70032508657693 "LOC101928796"
"39973" 6.70032508657693 "lnc-CLEC4D-1"
"40283" 6.70032508657693 "ADRA2B"
"40292" 6.70032508657693 "lnc-SLC3A2-1"
"40593" 6.70032508657693 "CFAP46"
"40598" 6.70032508657693 "lnc-CHAC2-2"
"40799" 6.70032508657693 "ENST00000625012"
"41190" 6.70032508657693 "TAPBP"
"41178" 6.70032508657693 "CDYL2"
"41191" 6.70032508657693 "lnc-AC092327.1-2"
"41785" 6.70032508657693 "DUSP6"
"41999" 6.70032508657693 "lnc-PREPL-1"
"42077" 6.70032508657693 "ZNF326"
"42072" 6.70032508657693 "CFAP46"
"42300" 6.70032508657693 "RWDD4"
"42386" 6.70032508657693 "EZH1"
"42668" 6.70032508657693 "CNTRL"
"42766" 6.70032508657693 "ENST00000342691"
"43212" 6.70032508657693 "RET"
"43584" 6.70032508657693 "ZNF561"
"43887" 6.70032508657693 "SIX3-AS1"
"43888" 6.70032508657693 "GPR35"
"43902" 6.70032508657693 "ENST00000535764"
"44101" 6.70032508657693 "lnc-GPR144-2"
"45095" 6.70032508657693 "lnc-RP11-22D3.1.1-3"
"45310" 6.70032508657693 "XLOC_l2_011350"
"45393" 6.70032508657693 "lnc-C11orf46-2"
"45707" 6.70032508657693 "lnc-BCL3-1"
"45709" 6.70032508657693 "ENST00000509370"
"45702" 6.70032508657693 "lnc-MAP6-1"
"45704" 6.70032508657693 "PPM1N"
"45708" 6.70032508657693 "ENST00000567885"
"46007" 6.70032508657693 "PCDH18"
"46313" 6.70032508657693 "MKI67"
"46317" 6.70032508657693 "OAT"
"46608" 6.70032508657693 "lnc-ARHGDIB-1"
"47561" 6.70032508657693 "IL1F10"
"48065" 6.70032508657693 "ENST00000521373"
"48495" 6.70032508657693 "A_33_P3364493"
"48647" 6.70032508657693 "LOC149351"
"48804" 6.70032508657693 "BRWD3"
"48940" 6.70032508657693 "ENST00000557101"
"49514" 6.70032508657693 "A_33_P3293734"
"49388" 6.70032508657693 "lnc-RPS27L-2"
"50140" 6.70032508657693 "A_21_P0014203"
"50220" 6.70032508657693 "ENST00000530492"
"50437" 6.70032508657693 "FGF17"
"50750" 6.70032508657693 "TMEM125"
"51663" 6.70032508657693 "FADD"
"51903" 6.70032508657693 "lnc-C5orf38-3"
"53805" 6.70032508657693 "LOC102723470"
"53988" 6.70032508657693 "PCED1B"
"54360" 6.70032508657693 "lnc-PCDH18-1"
"54702" 6.70032508657693 "GPR26"
"55032" 6.70032508657693 "TAS2R42"
"55038" 6.70032508657693 "TMEM50A"
"55039" 6.70032508657693 "RPL39L"
"55256" 6.70032508657693 "ATXN1"
"55338" 6.70032508657693 "RAX2"
"55402" 6.70032508657693 "lnc-HSCB-1"
"55634" 6.70032508657693 "ENST00000503325"
"55644" 6.70032508657693 "ENST00000425850"
"55808" 6.70032508657693 "LOC101927040"
"55868" 6.70032508657693 "lnc-MPHOSPH6-2"
"55872" 6.70032508657693 "LRRC28"
"56151" 6.70032508657693 "PDCL2"
"56093" 6.70032508657693 "LOC100132363"
"56205" 6.70032508657693 "LINC01206"
"56273" 6.70032508657693 "TCN2"
"56531" 6.70032508657693 "LOC102723390"
"56774" 6.70032508657693 "LINC00378"
"57118" 6.70032508657693 "TLX3"
"57655" 6.70032508657693 "ENST00000526978"
"57657" 6.70032508657693 "CCR2"
"57673" 6.70032508657693 "lnc-VCAN-1"
"57937" 6.70032508657693 "ENST00000422271"
"57941" 6.70032508657693 "ZBTB32"
"58007" 6.70032508657693 "lnc-AC131097.4.1-3"
"58118" 6.70032508657693 "ENST00000479252"
"58140" 6.70032508657693 "FAM71E2"
"58197" 6.70032508657693 "SEPHS1"
"51" 6.62541416841527 "SLC38A4"
"271" 6.62541416841527 "lnc-VCL-1"
"6" 6.62541416841527 "lnc-QSOX2-1"
"536" 6.62541416841527 "TGFB1"
"840" 6.62541416841527 "XLOC_l2_000945"
"841" 6.62541416841527 "ENST00000623513"
"1005" 6.62541416841527 "THC2641466"
"1185" 6.62541416841527 "ALOX12B"
"1130" 6.62541416841527 "lnc-PFKP-11"
"1242" 6.62541416841527 "B3GNTL1"
"1504" 6.62541416841527 "ZNF28"
"1878" 6.62541416841527 "CRABP2"
"3171" 6.62541416841527 "AK097459"
"3496" 6.62541416841527 "PVR"
"4050" 6.62541416841527 "S100A7"
"4691" 6.62541416841527 "DLGAP1-AS1"
"6566" 6.62541416841527 "RFC3"
"7204" 6.62541416841527 "ENST00000455576"
"8429" 6.62541416841527 "ENST00000583236"
"8725" 6.62541416841527 "SMG6-IT1"
"9332" 6.62541416841527 "ENST00000424283"
"9627" 6.62541416841527 "FLJ40712"
"9634" 6.62541416841527 "CCDC178"
"9783" 6.62541416841527 "A_33_P3416707"
"10261" 6.62541416841527 "LOC102723544"
"10268" 6.62541416841527 "TLE4"
"10581" 6.62541416841527 "ENST00000568767"
"10583" 6.62541416841527 "lnc-TPGS2-1"
"11166" 6.62541416841527 "ENST00000432834"
"12687" 6.62541416841527 "PRC1-AS1"
"13311" 6.62541416841527 "LOC100507654"
"13944" 6.62541416841527 "lnc-COIL-1"
"13945" 6.62541416841527 "CDRT7"
"14541" 6.62541416841527 "ATF7IP2"
"14481" 6.62541416841527 "SNORD88C"
"14483" 6.62541416841527 "lnc-EEFSEC-2"
"15115" 6.62541416841527 "DPYD"
"15157" 6.62541416841527 "lnc-HNRNPA1-2"
"15769" 6.62541416841527 "LINC01184"
"16066" 6.62541416841527 "ENST00000537293"
"16356" 6.62541416841527 "FABP12"
"16364" 6.62541416841527 "PDE8B"
"16654" 6.62541416841527 "ENST00000424306"
"16646" 6.62541416841527 "ENST00000412218"
"16926" 6.62541416841527 "GS1-279B7.1"
"16974" 6.62541416841527 "LOC101927637"
"17089" 6.62541416841527 "LRRC27"
"17567" 6.62541416841527 "lnc-UTS2D-1"
"17591" 6.62541416841527 "lnc-STXBP6-1"
"17873" 6.62541416841527 "ENST00000507808"
"18138" 6.62541416841527 "C19orf81"
"18436" 6.62541416841527 "GMPR2"
"18465" 6.62541416841527 "lnc-C16orf88-1"
"18614" 6.62541416841527 "lnc-TSNARE1-1"
"18780" 6.62541416841527 "lnc-C3orf77-2"
"18782" 6.62541416841527 "lnc-FAM53A-1"
"18759" 6.62541416841527 "ATP2A2"
"19372" 6.62541416841527 "LINC00269"
"19686" 6.62541416841527 "lnc-FKBP14-1"
"20000" 6.62541416841527 "CEP83"
"19991" 6.62541416841527 "ENST00000422038"
"20879" 6.62541416841527 "ACSS2"
"21367" 6.62541416841527 "ANKRD36B"
"21516" 6.62541416841527 "A_33_P3322430"
"22115" 6.62541416841527 "LOC102724163"
"23890" 6.62541416841527 "ENST00000435896"
"23897" 6.62541416841527 "GATM"
"24221" 6.62541416841527 "HLA-C"
"24384" 6.62541416841527 "ZSCAN12"
"24773" 6.62541416841527 "ENST00000521139"
"25422" 6.62541416841527 "LINC01081"
"25462" 6.62541416841527 "RUNX2"
"26447" 6.62541416841527 "LOC101929709"
"26660" 6.62541416841527 "SLC2A8"
"27230" 6.62541416841527 "A_33_P3347020"
"27522" 6.62541416841527 "RBMY1B"
"27353" 6.62541416841527 "lnc-ARHGEF40-1"
"27717" 6.62541416841527 "CA7"
"27853" 6.62541416841527 "MAPK8IP2"
"28488" 6.62541416841527 "RABEP1"
"29260" 6.62541416841527 "SREBF2"
"29181" 6.62541416841527 "TAS2R31"
"29680" 6.62541416841527 "A_33_P3279984"
"29701" 6.62541416841527 "LOC103312105"
"29715" 6.62541416841527 "LOC101928769"
"30006" 6.62541416841527 "ARHGAP40"
"30270" 6.62541416841527 "LOC101927895"
"31515" 6.62541416841527 "SNORA45A"
"32970" 6.62541416841527 "ZGLP1"
"33335" 6.62541416841527 "lnc-RSBN1L-1"
"35743" 6.62541416841527 "NUTM2F"
"35994" 6.62541416841527 "lnc-ZNF622-1"
"36296" 6.62541416841527 "ENST00000450310"
"37499" 6.62541416841527 "lnc-MAP1LC3C-1"
"37673" 6.62541416841527 "lnc-PSMG4-1"
"38143" 6.62541416841527 "LOC101927260"
"38158" 6.62541416841527 "LOC100289308"
"38161" 6.62541416841527 "PCSK9"
"38396" 6.62541416841527 "ENST00000519451"
"38657" 6.62541416841527 "YAE1D1"
"38688" 6.62541416841527 "MLF1"
"39338" 6.62541416841527 "lnc-DEC1-1"
"39914" 6.62541416841527 "LOC100129675"
"41098" 6.62541416841527 "ENST00000586226"
"42090" 6.62541416841527 "LINC00936"
"42678" 6.62541416841527 "lnc-SLC15A4-2"
"42984" 6.62541416841527 "SRP14-AS1"
"45698" 6.62541416841527 "ZNF407"
"45706" 6.62541416841527 "LINC01499"
"46524" 6.62541416841527 "PEG10"
"49546" 6.62541416841527 "lnc-TMEM132C-6"
"49834" 6.62541416841527 "NXF2"
"51134" 6.62541416841527 "A_33_P3408683"
"51361" 6.62541416841527 "ZNF853"
"51738" 6.62541416841527 "CPLX2"
"52041" 6.62541416841527 "ENST00000454135"
"53765" 6.62541416841527 "lnc-ARL6IP5-2"
"54958" 6.62541416841527 "LOC441052"
"55938" 6.62541416841527 "lnc-C10orf129-1"
"56504" 6.62541416841527 "IGLL5"
"57069" 6.62541416841527 "ENST00000413087"
"57617" 6.62541416841527 "DNAJB5-AS1"
"57718" 6.62541416841527 "MCL1"
"58013" 6.62541416841527 "ANXA1"
"57975" 6.62541416841527 "ENST00000561394"
"58278" 6.62541416841527 "UBE3B"
"58212" 6.62541416841527 "ENST00000457178"
"58235" 6.62541416841527 "KCNG2"
"10134" 6.61913801330521 "MPPED2"
"19752" 6.61913801330521 "ELK4"
"22261" 6.61913801330521 "lnc-FLYWCH2-1"
"29389" 6.61913801330521 "P4HA2"
"31128" 6.61913801330521 "ENST00000422062"
"32025" 6.61913801330521 "BZRAP1-AS1"
"32608" 6.61913801330521 "ATP5H"
"33483" 6.61913801330521 "lnc-OLFM4-2"
"34483" 6.61913801330521 "lnc-CHST12-1"
"34757" 6.61913801330521 "IKBKE"
"35674" 6.61913801330521 "lnc-ZRANB1-2"
"36367" 6.61913801330521 "A_33_P3266889"
"36330" 6.61913801330521 "PDE4DIP"
"36853" 6.61913801330521 "lnc-DNAJC1-1"
"37485" 6.61913801330521 "lnc-IFT74-3"
"37553" 6.61913801330521 "ENST00000578070"
"38124" 6.61913801330521 "IFNB1"
"38169" 6.61913801330521 "lnc-HFM1-1"
"38091" 6.61913801330521 "RAD54B"
"38339" 6.61913801330521 "EGFLAM-AS2"
"38401" 6.61913801330521 "THC2769306"
"38685" 6.61913801330521 "lnc-SPANXN4-1"
"39015" 6.61913801330521 "XLOC_l2_013730"
"39596" 6.61913801330521 "lnc-CDK20-5"
"39640" 6.61913801330521 "RUNDC3B"
"39852" 6.61913801330521 "TGFBI"
"39903" 6.61913801330521 "GAGE2B"
"39767" 6.61913801330521 "IGSF9"
"39923" 6.61913801330521 "CPA4"
"39959" 6.61913801330521 "LOC340335"
"40161" 6.61913801330521 "lnc-KIAA0232-1"
"40515" 6.61913801330521 "lnc-AK5-1"
"40573" 6.61913801330521 "KRT16"
"40998" 6.61913801330521 "ENST00000419347"
"41038" 6.61913801330521 "DST"
"41086" 6.61913801330521 "LOC100133077"
"41331" 6.61913801330521 "A_33_P3402086"
"41391" 6.61913801330521 "lnc-TTC5-1"
"41429" 6.61913801330521 "SLC6A12"
"41683" 6.61913801330521 "RHOQ"
"41768" 6.61913801330521 "ENST00000547918"
"41601" 6.61913801330521 "IL7"
"41623" 6.61913801330521 "ENST00000413613"
"41715" 6.61913801330521 "FAH"
"42199" 6.61913801330521 "LOC730102"
"42239" 6.61913801330521 "ENST00000582101"
"42600" 6.61913801330521 "SLFN12L"
"42618" 6.61913801330521 "LOC102467655"
"42954" 6.61913801330521 "HSD3B7"
"43115" 6.61913801330521 "SNORA38B"
"43716" 6.61913801330521 "ENST00000417252"
"43787" 6.61913801330521 "LOC101927143"
"44145" 6.61913801330521 "THC2619755"
"44161" 6.61913801330521 "lnc-LHFP-3"
"44637" 6.61913801330521 "C7orf49"
"44924" 6.61913801330521 "lnc-GADD45G-5"
"44940" 6.61913801330521 "AK303376"
"45015" 6.61913801330521 "C20orf78"
"45067" 6.61913801330521 "lnc-C7orf53-1"
"45206" 6.61913801330521 "B4GALNT1"
"45353" 6.61913801330521 "PLK1"
"45361" 6.61913801330521 "lnc-TMCO2-1"
"45632" 6.61913801330521 "SCAMP1-AS1"
"46130" 6.61913801330521 "lnc-LIN28B-1"
"46411" 6.61913801330521 "NCOA4"
"46702" 6.61913801330521 "lnc-FBN1-3"
"46874" 6.61913801330521 "PDE4D"
"46897" 6.61913801330521 "STXBP5"
"47190" 6.61913801330521 "LOC171391"
"47457" 6.61913801330521 "SNX22"
"47688" 6.61913801330521 "THC2675356"
"47973" 6.61913801330521 "PLS3-AS1"
"47983" 6.61913801330521 "lnc-NUBP1-1"
"48108" 6.61913801330521 "ENST00000456255"
"48006" 6.61913801330521 "DB226000"
"48081" 6.61913801330521 "ZSWIM6"
"48112" 6.61913801330521 "XLOC_l2_004381"
"48254" 6.61913801330521 "THC2538606"
"48546" 6.61913801330521 "SMAD1"
"48995" 6.61913801330521 "XLOC_l2_009216"
"49245" 6.61913801330521 "DCBLD1"
"49528" 6.61913801330521 "USP20"
"49768" 6.61913801330521 "lnc-KCNMA1-2"
"49772" 6.61913801330521 "lnc-DYNLRB2-1"
"50075" 6.61913801330521 "lnc-AL669831.1-4"
"50769" 6.61913801330521 "TBX6"
"51435" 6.61913801330521 "ENST00000300992"
"51430" 6.61913801330521 "NBPF1"
"51712" 6.61913801330521 "lnc-TBC1D30-1"
"51739" 6.61913801330521 "THC2542446"
"52029" 6.61913801330521 "GTPBP6"
"51991" 6.61913801330521 "ENST00000433377"
"52016" 6.61913801330521 "lnc-CEP152-1"
"52024" 6.61913801330521 "LOC644090"
"52633" 6.61913801330521 "GNAI3"
"52924" 6.61913801330521 "UQCC1"
"52857" 6.61913801330521 "DSN1"
"53516" 6.61913801330521 "ITPR1"
"53780" 6.61913801330521 "NOL9"
"53828" 6.61913801330521 "lnc-HNRNPH1-2"
"54085" 6.61913801330521 "TSPY3"
"54131" 6.61913801330521 "MFSD7"
"54095" 6.61913801330521 "lnc-SNAP91-1"
"54343" 6.61913801330521 "GLYR1"
"54421" 6.61913801330521 "WHAMM"
"54396" 6.61913801330521 "lnc-SLITRK6-6"
"54609" 6.61913801330521 "PRKAR2B"
"54696" 6.61913801330521 "LINC00908"
"54988" 6.61913801330521 "lnc-GRIK1-AS2-1"
"55029" 6.61913801330521 "LOC400620"
"55252" 6.61913801330521 "TOE1"
"55295" 6.61913801330521 "RABGEF1"
"55299" 6.61913801330521 "CPA5"
"55536" 6.61913801330521 "lnc-RP11-17M16.1.1-2"
"55420" 6.61913801330521 "ENST00000433460"
"55542" 6.61913801330521 "lnc-STAP1-1"
"55615" 6.61913801330521 "WDR6"
"55894" 6.61913801330521 "KIF1B"
"56084" 6.61913801330521 "THC2730129"
"56208" 6.61913801330521 "NOL7"
"56121" 6.61913801330521 "TMEM218"
"56170" 6.61913801330521 "THPO"
"56416" 6.61913801330521 "XLOC_l2_005489"
"56502" 6.61913801330521 "CELSR1"
"56514" 6.61913801330521 "USP37"
"56761" 6.61913801330521 "UBE2U"
"56783" 6.61913801330521 "lnc-UFM1-1"
"57014" 6.61913801330521 "GPSM2"
"57329" 6.61913801330521 "OR5E1P"
"57422" 6.61913801330521 "ENST00000424569"
"57395" 6.61913801330521 "LOC101927003"
"57700" 6.61913801330521 "H2AFX"
"57725" 6.61913801330521 "LOC100130468"
"57538" 6.61913801330521 "ENST00000423632"
"57649" 6.61913801330521 "ENST00000432249"
"57932" 6.61913801330521 "PCDHGC3"
"58282" 6.61913801330521 "WDR37"
"6065" 6.57471836046133 "LMO2"
"35" 6.53792203538469 "POLA2"
"233" 6.53792203538469 "lnc-FAM101A-2"
"285" 6.53792203538469 "PLAC8"
"2" 6.53792203538469 "lnc-HEXA-1"
"48" 6.53792203538469 "ENST00000512941"
"52" 6.53792203538469 "MTFP1"
"132" 6.53792203538469 "ENST00000430672"
"276" 6.53792203538469 "lnc-THOC1-1"
"280" 6.53792203538469 "PGD"
"286" 6.53792203538469 "lnc-HACE1-4"
"502" 6.53792203538469 "LOC101926948"
"514" 6.53792203538469 "MLANA"
"531" 6.53792203538469 "KLHL6-AS1"
"598" 6.53792203538469 "LOC102723597"
"608" 6.53792203538469 "lnc-URB1-1"
"614" 6.53792203538469 "LINC00222"
"620" 6.53792203538469 "lnc-FARP1-1"
"509" 6.53792203538469 "ATMIN"
"619" 6.53792203538469 "GLRA2"
"623" 6.53792203538469 "LOC100130964"
"842" 6.53792203538469 "lnc-KIF1C-2"
"927" 6.53792203538469 "lnc-CBLB-7"
"949" 6.53792203538469 "ENST00000504755"
"839" 6.53792203538469 "lnc-PFKP-4"
"1137" 6.53792203538469 "FUT7"
"1203" 6.53792203538469 "NTRK3"
"1233" 6.53792203538469 "SEMA6D"
"968" 6.53792203538469 "LOC101928669"
"1128" 6.53792203538469 "lnc-FAM120B-3"
"1466" 6.53792203538469 "lnc-NUFIP1-1"
"1563" 6.53792203538469 "lnc-C9orf139-1"
"1589" 6.53792203538469 "LOC101927522"
"1873" 6.53792203538469 "ABHD16B"
"1906" 6.53792203538469 "TGM7"
"2216" 6.53792203538469 "LINC01197"
"1931" 6.53792203538469 "lnc-TMEM105-1"
"2234" 6.53792203538469 "lnc-ADRA2A-1"
"2507" 6.53792203538469 "LOC101927346"
"2552" 6.53792203538469 "lnc-PREX2-1"
"2846" 6.53792203538469 "BIRC7"
"2861" 6.53792203538469 "AK097143"
"2863" 6.53792203538469 "lnc-FTH1-1"
"2870" 6.53792203538469 "ENST00000502684"
"3526" 6.53792203538469 "SLX4IP"
"3704" 6.53792203538469 "AMZ1"
"3789" 6.53792203538469 "XLOC_l2_001529"
"3803" 6.53792203538469 "TEC"
"3776" 6.53792203538469 "LRRC4C"
"3802" 6.53792203538469 "lnc-USP47-1"
"4096" 6.53792203538469 "CCL3L3"
"4112" 6.53792203538469 "PRSS27"
"4114" 6.53792203538469 "SLC7A11-AS1"
"3991" 6.53792203538469 "EDEM3"
"4073" 6.53792203538469 "CCDC57"
"4430" 6.53792203538469 "ENST00000511735"
"4423" 6.53792203538469 "SULT1C2"
"4433" 6.53792203538469 "XLOC_l2_015209"
"4752" 6.53792203538469 "FZR1"
"4521" 6.53792203538469 "ABHD4"
"5052" 6.53792203538469 "ENST00000451438"
"4879" 6.53792203538469 "DA666023"
"5274" 6.53792203538469 "PAQR4"
"5662" 6.53792203538469 "ANO1-AS2"
"5405" 6.53792203538469 "XLOC_l2_007470"
"5661" 6.53792203538469 "ENST00000509423"
"5683" 6.53792203538469 "CSH2"
"5918" 6.53792203538469 "ALS2CL"
"5945" 6.53792203538469 "CNP"
"5950" 6.53792203538469 "UGDH-AS1"
"6288" 6.53792203538469 "lnc-ASAH2B-3"
"6021" 6.53792203538469 "ENST00000520524"
"6585" 6.53792203538469 "LINC00200"
"6587" 6.53792203538469 "FCGBP"
"6592" 6.53792203538469 "ENST00000444804"
"6783" 6.53792203538469 "ETV3"
"6826" 6.53792203538469 "NEXN-AS1"
"6890" 6.53792203538469 "STAG3L4"
"6905" 6.53792203538469 "CCDC84"
"6761" 6.53792203538469 "MXI1"
"7221" 6.53792203538469 "lnc-LARS2-1"
"7180" 6.53792203538469 "SPATC1"
"7203" 6.53792203538469 "THC2602917"
"7508" 6.53792203538469 "XLOC_l2_012415"
"7680" 6.53792203538469 "PPM1G"
"8120" 6.53792203538469 "lnc-AHCY-1"
"8134" 6.53792203538469 "lnc-IAH1-2"
"8127" 6.53792203538469 "S1PR2"
"8132" 6.53792203538469 "ENST00000390393"
"8423" 6.53792203538469 "NYNRIN"
"8426" 6.53792203538469 "ENST00000503299"
"8726" 6.53792203538469 "TXNDC11"
"8741" 6.53792203538469 "LOC100506314"
"8729" 6.53792203538469 "FLJ21369"
"8731" 6.53792203538469 "MAGI1"
"9022" 6.53792203538469 "LINC00869"
"9320" 6.53792203538469 "lnc-TMBIM4-1"
"9328" 6.53792203538469 "ZNF789"
"9331" 6.53792203538469 "ENST00000523150"
"9345" 6.53792203538469 "FANCL"
"9663" 6.53792203538469 "LOC101926935"
"9614" 6.53792203538469 "ANKRD20A2"
"9837" 6.53792203538469 "ENST00000561476"
"9936" 6.53792203538469 "ZBTB10"
"10184" 6.53792203538469 "ENST00000455685"
"10271" 6.53792203538469 "ENST00000455973"
"10560" 6.53792203538469 "ENST00000564380"
"10566" 6.53792203538469 "ZNF589"
"10574" 6.53792203538469 "RUFY2"
"10563" 6.53792203538469 "CNOT6L"
"10817" 6.53792203538469 "lnc-LPA-1"
"10869" 6.53792203538469 "MTRNR2L3"
"10880" 6.53792203538469 "POTEI"
"10886" 6.53792203538469 "LINC00667"
"10804" 6.53792203538469 "CTU2"
"10838" 6.53792203538469 "lnc-RABEPK-1"
"10852" 6.53792203538469 "LINC01043"
"10868" 6.53792203538469 "TTTY14"
"11153" 6.53792203538469 "DCAF4L1"
"11187" 6.53792203538469 "LOC102723922"
"11471" 6.53792203538469 "XLOC_l2_014821"
"11698" 6.53792203538469 "SCTR"
"11742" 6.53792203538469 "HMCES"
"11801" 6.53792203538469 "ZFYVE26"
"11800" 6.53792203538469 "lnc-QSOX2-1"
"12972" 6.53792203538469 "lnc-WDR7-8"
"12748" 6.53792203538469 "NOTCH3"
"13336" 6.53792203538469 "LRRC16A"
"13941" 6.53792203538469 "lnc-CPM-1"
"13949" 6.53792203538469 "ENST00000454489"
"14220" 6.53792203538469 "lnc-AF127577.1-6"
"14255" 6.53792203538469 "LOC101930114"
"14192" 6.53792203538469 "BTBD11"
"14512" 6.53792203538469 "ENST00000515805"
"14550" 6.53792203538469 "lnc-C3orf65-3"
"14544" 6.53792203538469 "lnc-ALKBH4-1"
"14814" 6.53792203538469 "MIMT1"
"14849" 6.53792203538469 "ADAM17"
"15068" 6.53792203538469 "lnc-MAP3K2-1"
"15158" 6.53792203538469 "CNOT8"
"15151" 6.53792203538469 "LOC100506526"
"15454" 6.53792203538469 "lnc-TBPL2-1"
"15727" 6.53792203538469 "THC2676157"
"15724" 6.53792203538469 "ENST00000499025"
"16057" 6.53792203538469 "lnc-AC024563.1-2"
"16065" 6.53792203538469 "FCRLA"
"16367" 6.53792203538469 "ENST00000513280"
"16652" 6.53792203538469 "LOC101927354"
"16938" 6.53792203538469 "LOC101927557"
"16959" 6.53792203538469 "PROSER2"
"16965" 6.53792203538469 "ADAMTS7"
"17012" 6.53792203538469 "lnc-WAPAL-1"
"17130" 6.53792203538469 "HOTAIR"
"17264" 6.53792203538469 "RAC3"
"17537" 6.53792203538469 "GOLGA1"
"17462" 6.53792203538469 "SLC25A45"
"17765" 6.53792203538469 "LINC01585"
"17861" 6.53792203538469 "LINC00284"
"17788" 6.53792203538469 "lnc-TUBGCP3-6"
"17865" 6.53792203538469 "ENST00000458577"
"18131" 6.53792203538469 "lnc-KIF16B-1"
"18179" 6.53792203538469 "LINC00888"
"18096" 6.53792203538469 "PXYLP1"
"18467" 6.53792203538469 "LINC01524"
"18735" 6.53792203538469 "THC2698732"
"18739" 6.53792203538469 "ENST00000506984"
"18771" 6.53792203538469 "NTM-IT"
"18920" 6.53792203538469 "ABCC6"
"19087" 6.53792203538469 "C16orf97"
